eco_region_id	eco_region_name	year	loss_area_km2	loss_area_ha	pixel_count	forest_area_2000_km2
24	I27	2009	100.92062277303926	10092.062277303925	109.17254901960784	18808.840091664162
24	I27	2010	77.75208497009804	7775.208497009804	85.54901960784314	18808.840091664162
24	I27	2011	79.69083832181369	7969.083832181369	83.82745098039216	18808.840091664162
24	I27	2012	103.86827458235292	10386.827458235293	113.26666666666665	18808.840091664162
24	I27	2013	108.21484290661756	10821.484290661756	115.55294117647061	18808.840091664162
24	I27	2014	97.33216664166669	9733.216664166668	105.22352941176469	18808.840091664162
24	I27	2015	92.6678385080882	9266.783850808819	99.81960784313723	18808.840091664162
24	I27	2016	94.53458431519603	9453.458431519603	103.04313725490196	18808.840091664162
24	I27	2017	119.67984217916657	11967.984217916657	130.10196078431372	18808.840091664162
24	I27	2018	82.074318745098	8207.431874509799	88.31372549019609	18808.840091664162
24	I27	2019	94.41496886078428	9441.496886078428	102.8313725490196	18808.840091664162
24	I27	2020	92.75644853039208	9275.644853039208	101.23529411764704	18808.840091664162
25	I28	2001	2533.8944590909355	253389.44590909354	2767.650980392157	224290.8209349263
25	I28	2002	3465.2197644595603	346521.97644595604	3788.6862745098033	224290.8209349263
25	I28	2003	3900.442411096337	390044.2411096337	4264.317647058825	224290.8209349263
25	I28	2004	3621.972145890942	362197.2145890942	3961.525490196079	224290.8209349263
25	I28	2005	3477.219790290197	347721.9790290197	3805.4784313725495	224290.8209349263
25	I28	2006	3491.791350145847	349179.1350145847	3813.4941176470575	224290.8209349263
25	I28	2007	3502.682336826487	350268.2336826487	3827.6823529411768	224290.8209349263
25	I28	2008	3964.477559183102	396447.7559183102	4337.972549019608	224290.8209349263
25	I28	2009	3645.5761498019706	364557.61498019705	3989.396078431372	224290.8209349263
25	I28	2010	3623.3131630122703	362331.316301227	3967.580392156864	224290.8209349263
25	I28	2011	2952.959974402942	295295.9974402942	3230.4980392156854	224290.8209349263
25	I28	2012	4141.126239873046	414112.62398730457	4533.286274509805	224290.8209349263
25	I28	2013	4306.122951056871	430612.2951056871	4715.062745098039	224290.8209349263
25	I28	2014	4104.150519216668	410415.0519216668	4492.2941176470595	224290.8209349263
25	I28	2015	4603.148938273296	460314.8938273296	5040.545098039218	224290.8209349263
25	I28	2016	4081.7746241046634	408177.46241046634	4469.5921568627455	224290.8209349263
25	I28	2017	4189.470029316437	418947.0029316437	4585.81568627451	224290.8209349263
25	I28	2018	5301.452473832868	530145.2473832868	5803.576470588237	224290.8209349263
25	I28	2019	4309.433993750993	430943.3993750993	4721.572549019607	224290.8209349263
25	I28	2020	4239.156757230894	423915.6757230894	4641.4509803921555	224290.8209349263
26	I29	2001	107.97186830490196	10797.186830490196	117.69803921568626	2343.2768929627446
26	I29	2002	139.55845169681376	13955.845169681375	152.16470588235296	2343.2768929627446
26	I29	2003	154.28614907916665	15428.614907916664	168.36862745098037	2343.2768929627446
26	I29	2004	122.29588622794114	12229.588622794114	133.41568627450977	2343.2768929627446
26	I29	2005	134.66442894754897	13466.442894754897	146.721568627451	2343.2768929627446
26	I29	2006	130.48367948308825	13048.367948308825	142.32549019607842	2343.2768929627446
26	I29	2007	124.76461654313727	12476.461654313727	135.9294117647059	2343.2768929627446
26	I29	2008	119.71951667499997	11971.951667499996	130.56470588235297	2343.2768929627446
26	I29	2009	99.31451688700976	9931.451688700976	108.18823529411767	2343.2768929627446
26	I29	2010	107.11822339191174	10711.822339191174	116.60000000000004	2343.2768929627446
26	I29	2011	60.19709401740196	6019.709401740196	65.63137254901963	2343.2768929627446
26	I29	2012	106.68039585147052	10668.039585147053	116.13333333333334	2343.2768929627446
26	I29	2013	123.50954943676464	12350.954943676465	134.68627450980392	2343.2768929627446
26	I29	2014	69.58362592990197	6958.362592990197	75.65098039215687	2343.2768929627446
26	I29	2015	94.55906031862736	9455.906031862736	103.12156862745098	2343.2768929627446
26	I29	2016	96.41815803553918	9641.815803553918	105.00784313725491	2343.2768929627446
26	I29	2017	98.56546189901958	9856.546189901957	107.53333333333333	2343.2768929627446
26	I29	2018	127.8623450855392	12786.23450855392	139.4392156862745	2343.2768929627446
26	I29	2019	102.04975053382339	10204.975053382339	111.1921568627451	2343.2768929627446
26	I29	2020	96.82646323676465	9682.646323676465	105.64313725490197	2343.2768929627446
27	I30	2001	104.86401483553915	10486.401483553915	111.12549019607845	7959.088419956057
27	I30	2002	71.7727061174019	7177.270611740189	76.03529411764706	7959.088419956057
27	I30	2003	94.87959741323527	9487.959741323528	102.69411764705882	7959.088419956057
27	I30	2004	64.83636381127452	6483.636381127452	69.53725490196078	7959.088419956057
27	I30	2005	39.67924826249999	3967.924826249999	42.41960784313726	7959.088419956057
27	I30	2006	50.60114952622549	5060.114952622549	54.24705882352941	7959.088419956057
27	I30	2007	43.20383513553921	4320.383513553921	46.02745098039216	7959.088419956057
27	I30	2008	62.79988958137255	6279.9889581372545	67.65098039215687	7959.088419956057
27	I30	2009	76.25967038725486	7625.9670387254855	81.2235294117647	7959.088419956057
27	I30	2010	56.32554444	5632.554444	60.2156862745098	7959.088419956057
27	I30	2011	50.3481455617647	5034.81455617647	53.02745098039215	7959.088419956057
27	I30	2012	48.57299006249998	4857.2990062499985	53	7959.088419956057
27	I30	2013	56.86618617156863	5686.6186171568625	60.886274509803926	7959.088419956057
27	I30	2014	53.17392428480391	5317.392428480391	57.05882352941177	7959.088419956057
27	I30	2015	67.04740663872545	6704.740663872545	72.32549019607843	7959.088419956057
27	I30	2016	75.30588595000002	7530.588595000002	81.25098039215688	7959.088419956057
27	I30	2017	77.19060550147054	7719.0605501470545	80.7607843137255	7959.088419956057
27	I30	2018	56.68321545833335	5668.321545833335	59.57254901960784	7959.088419956057
27	I30	2019	46.975731659313716	4697.5731659313715	47.4156862745098	7959.088419956057
27	I30	2020	52.41120380759805	5241.120380759805	56.55294117647058	7959.088419956057
28	I31	2001	1189.3167178019626	118931.67178019625	1290.1803921568626	79969.21868079584
28	I31	2002	2018.1258367745113	201812.58367745113	2188.01568627451	79969.21868079584
28	I31	2003	2279.3119882764777	227931.19882764778	2472.2431372549017	79969.21868079584
28	I31	2004	1901.522711861766	190152.2711861766	2060.6705882352944	79969.21868079584
28	I31	2005	2210.7782998399534	221077.82998399535	2397.1019607843136	79969.21868079584
28	I31	2006	2008.405750268628	200840.5750268628	2180.1098039215676	79969.21868079584
28	I31	2007	1993.3716931639706	199337.16931639705	2164.1450980392156	79969.21868079584
28	I31	2008	1946.0702160879919	194607.02160879917	2113.6196078431376	79969.21868079584
28	I31	2009	1912.962930769363	191296.2930769363	2076.5254901960784	79969.21868079584
28	I31	2010	1797.306911936274	179730.6911936274	1952.1725490196077	79969.21868079584
28	I31	2011	1547.0026684642157	154700.26684642158	1681.0823529411764	79969.21868079584
28	I31	2012	2315.194149764217	231519.41497642169	2513.4705882352937	79969.21868079584
28	I31	2013	2506.4961695284337	250649.61695284338	2718.6823529411768	79969.21868079584
28	I31	2014	2361.37491015343	236137.491015343	2562.878431372548	79969.21868079584
28	I31	2015	2710.356823496329	271035.6823496329	2943.56862745098	79969.21868079584
28	I31	2016	2141.3241701404427	214132.41701404427	2325.3607843137256	79969.21868079584
28	I31	2017	2105.0088212556384	210500.88212556383	2286.760784313725	79969.21868079584
28	I31	2018	2879.311278763973	287931.1278763973	3126.4509803921574	79969.21868079584
28	I31	2019	2407.3182036651942	240731.82036651942	2615.854901960784	79969.21868079584
28	I31	2020	2101.3034137203426	210130.34137203425	2284.498039215686	79969.21868079584
29	I32	2001	205.2324061737745	20523.24061737745	216.50980392156862	2097.2619080904306
29	I32	2002	261.9063731392158	26190.637313921583	276.4039215686274	2097.2619080904306
29	I32	2003	377.6710093522055	37767.10093522055	399.9372549019608	2097.2619080904306
29	I32	2004	298.4986488671563	29849.86488671563	315.556862745098	2097.2619080904306
29	I32	2005	231.80335432450974	23180.335432450975	244.46274509803916	2097.2619080904306
29	I32	2006	210.03481413848021	21003.48141384802	220.70196078431374	2097.2619080904306
29	I32	2007	186.23670878014707	18623.670878014706	198.22745098039218	2097.2619080904306
29	I32	2008	206.4067763534315	20640.67763534315	218.09019607843138	2097.2619080904306
29	I32	2009	186.95505448725507	18695.505448725507	197.49411764705883	2097.2619080904306
29	I32	2010	224.60634626348045	22460.634626348045	235.8313725490196	2097.2619080904306
29	I32	2011	161.35965336323537	16135.965336323537	170.25098039215686	2097.2619080904306
29	I32	2012	264.9437343183824	26494.373431838238	280.1921568627451	2097.2619080904306
29	I32	2013	222.1211883259802	22212.11883259802	234.3686274509804	2097.2619080904306
29	I32	2014	202.9010593789217	20290.10593789217	214.49803921568628	2097.2619080904306
29	I32	2015	188.93078362671582	18893.078362671582	199.22745098039215	2097.2619080904306
29	I32	2016	143.06615564730404	14306.615564730404	151.43529411764706	2097.2619080904306
29	I32	2017	140.06348893553937	14006.348893553937	148.5921568627451	2097.2619080904306
29	I32	2018	185.47212844166665	18547.212844166665	196.4941176470588	2097.2619080904306
29	I32	2019	150.1702049686275	15017.02049686275	159.2	2097.2619080904306
29	I32	2020	152.72131472720605	15272.131472720605	160.5058823529412	2097.2619080904306
30	I33	2001	130.8172917612744	13081.72917612744	139.06666666666666	4932.2818987970595
30	I33	2002	182.18927684093134	18218.927684093134	193.6705882352941	4932.2818987970595
30	I33	2003	243.00926520539196	24300.926520539197	258.29411764705884	4932.2818987970595
30	I33	2004	193.42853253799012	19342.85325379901	205.64313725490197	4932.2818987970595
30	I33	2005	164.41041562205862	16441.04156220586	174.7921568627451	4932.2818987970595
30	I33	2006	153.339066620098	15333.9066620098	163.0392156862745	4932.2818987970595
30	I33	2007	165.89168256249985	16589.168256249985	176.37254901960782	4932.2818987970595
30	I33	2008	144.64923343897055	14464.923343897055	153.8078431372549	4932.2818987970595
30	I33	2009	106.85070661200976	10685.070661200976	113.58431372549019	4932.2818987970595
30	I33	2010	85.88475453235291	8588.47545323529	91.34117647058825	4932.2818987970595
30	I33	2011	88.32325140955882	8832.325140955882	93.89803921568628	4932.2818987970595
30	I33	2012	143.3452004803921	14334.520048039209	152.4156862745098	4932.2818987970595
30	I33	2013	101.65103314950981	10165.103314950982	108.06666666666666	4932.2818987970595
30	I33	2014	123.72332924877448	12372.332924877448	131.54117647058823	4932.2818987970595
30	I33	2015	96.3548028835784	9635.48028835784	102.43529411764706	4932.2818987970595
30	I33	2016	91.62469479754897	9162.469479754896	97.41960784313724	4932.2818987970595
30	I33	2017	90.86028510049019	9086.028510049018	96.58039215686276	4932.2818987970595
30	I33	2018	138.44610588259812	13844.610588259811	147.20392156862746	4932.2818987970595
30	I33	2019	99.59979596053924	9959.979596053923	105.87058823529411	4932.2818987970595
30	I33	2020	79.21097887745096	7921.097887745095	84.17647058823529	4932.2818987970595
31	II01	2001	209.41209512205887	20941.20951220589	314.2509803921568	20596.943496679494
31	II01	2002	120.1006175492647	12010.06175492647	178.95686274509802	20596.943496679494
31	II01	2003	198.3639881477941	19836.398814779408	296.8980392156863	20596.943496679494
31	II01	2004	228.74627915759814	22874.627915759815	343.0901960784313	20596.943496679494
31	II01	2005	162.22105363406868	16222.105363406868	242.8235294117647	20596.943496679494
31	II01	2006	243.26359300343142	24326.35930034314	365.34117647058827	20596.943496679494
31	II01	2007	189.91783302696084	18991.783302696083	287.9254901960784	20596.943496679494
31	II01	2008	173.0967198399509	17309.67198399509	256.9725490196078	20596.943496679494
31	II01	2009	160.2059725365196	16020.59725365196	240.10588235294117	20596.943496679494
31	II01	2010	114.33387114215685	11433.387114215686	170.94901960784316	20596.943496679494
31	II01	2011	87.31694787083335	8731.694787083334	131.41960784313727	20596.943496679494
31	II01	2012	205.322492432353	20532.2492432353	306.7882352941177	20596.943496679494
31	II01	2013	264.8727883828432	26487.27883828432	399.10588235294125	20596.943496679494
31	II01	2014	241.4525911299021	24145.25911299021	366.54509803921565	20596.943496679494
31	II01	2015	178.62079546372559	17862.07954637256	269.72549019607845	20596.943496679494
31	II01	2016	243.4590337830884	24345.903378308838	367.7372549019609	20596.943496679494
31	II01	2017	250.48624088651934	25048.624088651934	377.73333333333335	20596.943496679494
31	II01	2018	199.6623740352942	19966.23740352942	297.5019607843137	20596.943496679494
31	II01	2019	116.17623010416669	11617.62301041667	175.12156862745093	20596.943496679494
31	II01	2020	108.552772529902	10855.2772529902	162.4078431372549	20596.943496679494
32	II05	2001	81.69787904044112	8169.787904044112	121.45490196078431	11397.166114440628
32	II05	2002	46.865227937500016	4686.522793750001	70	11397.166114440628
32	II05	2003	102.49023115588228	10249.023115588228	151.82745098039214	11397.166114440628
32	II05	2004	95.60200573357835	9560.200573357835	141.18823529411765	11397.166114440628
32	II05	2005	129.03465015147046	12903.465015147045	191.49411764705883	11397.166114440628
32	II05	2006	99.3523046262255	9935.23046262255	147.92549019607844	11397.166114440628
32	II05	2007	200.38289517132338	20038.28951713234	299.61176470588236	11397.166114440628
32	II05	2008	107.55352105563725	10755.352105563725	160.9764705882353	11397.166114440628
32	II05	2009	90.05319454264705	9005.319454264705	134.10980392156864	11397.166114440628
32	II05	2010	91.93511440833336	9193.511440833336	137.5450980392157	11397.166114440628
32	II05	2011	86.01343973088237	8601.343973088236	128.09411764705882	11397.166114440628
32	II05	2012	160.45384212205877	16045.384212205878	238.73333333333335	11397.166114440628
32	II05	2013	120.63022671421561	12063.02267142156	179.19607843137254	11397.166114440628
32	II05	2014	111.49826600392149	11149.826600392149	164.97254901960787	11397.166114440628
32	II05	2015	181.52010460441164	18152.010460441164	269.09019607843135	11397.166114440628
32	II05	2016	159.40277384828423	15940.277384828423	236.23921568627452	11397.166114440628
32	II05	2017	119.66183189534306	11966.183189534306	177.6156862745098	11397.166114440628
32	II05	2018	127.00783689215673	12700.783689215674	188.03921568627453	11397.166114440628
32	II05	2019	105.23041963627436	10523.041963627436	155.66666666666666	11397.166114440628
32	II05	2020	109.5300277656862	10953.002776568619	161.9686274509804	11397.166114440628
33	II07	2001	142.3353006801471	14233.53006801471	196.13333333333333	26578.430483950622
33	II07	2002	205.10943042279405	20510.943042279403	282.10196078431375	26578.430483950622
33	II07	2003	477.2987081031858	47729.87081031858	655.0901960784313	26578.430483950622
33	II07	2004	457.54628505980395	45754.62850598039	628.7882352941176	26578.430483950622
33	II07	2005	468.0928655487741	46809.28655487741	645.2156862745098	26578.430483950622
33	II07	2006	494.16048227745057	49416.04822774506	679.3921568627451	26578.430483950622
33	II07	2007	991.4924755049038	99149.24755049039	1364.698039215686	26578.430483950622
33	II07	2008	527.5185188218139	52751.85188218139	725.4549019607844	26578.430483950622
33	II07	2009	397.43634653504887	39743.63465350489	546.9921568627451	26578.430483950622
33	II07	2010	337.4337703399509	33743.37703399509	464.47058823529414	26578.430483950622
33	II07	2011	267.7048828622549	26770.488286225493	367.7607843137255	26578.430483950622
33	II07	2012	538.534199969363	53853.4199969363	740.3215686274509	26578.430483950622
33	II07	2013	815.7415177877449	81574.1517787745	1122.1333333333332	26578.430483950622
33	II07	2014	383.881983505147	38388.1983505147	528.1529411764706	26578.430483950622
33	II07	2015	353.93111674681364	35393.111674681364	487.52156862745096	26578.430483950622
33	II07	2016	435.4310676661763	43543.10676661763	600.5803921568627	26578.430483950622
33	II07	2017	549.8399297085779	54983.992970857784	756.6627450980393	26578.430483950622
33	II07	2018	400.33655993382376	40033.655993382374	551.0588235294117	26578.430483950622
33	II07	2019	436.76800678995073	43676.800678995074	601.9764705882353	26578.430483950622
33	II07	2020	494.06609636715655	49406.60963671566	680.1294117647059	26578.430483950622
34	III07	2001	417.95014465759823	41795.01446575982	485.84313725490193	146177.97246836315
34	III07	2002	421.30817249999996	42130.81724999999	490.5333333333333	146177.97246836315
34	III07	2003	387.86239238088234	38786.23923808824	451.3333333333333	146177.97246836315
34	III07	2004	323.78411268014713	32378.411268014712	376.64705882352945	146177.97246836315
34	III07	2005	380.32570925514733	38032.57092551473	441.89803921568625	146177.97246836315
34	III07	2006	328.19241552352935	32819.241552352934	381.25882352941176	146177.97246836315
34	III07	2007	483.75643215980404	48375.6432159804	563.6666666666666	146177.97246836315
34	III07	2008	640.4114361311276	64041.14361311276	746.1058823529412	146177.97246836315
34	III07	2009	343.0123340887256	34301.23340887256	398.45098039215685	146177.97246836315
34	III07	2010	401.53188609289236	40153.18860928924	466.79999999999995	146177.97246836315
34	III07	2011	340.0907051497551	34009.07051497551	394.8	146177.97246836315
34	III07	2012	444.5320670796566	44453.20670796566	516.6392156862745	146177.97246836315
34	III07	2013	516.5908720308828	51659.08720308828	599.9803921568626	146177.97246836315
34	III07	2014	379.56009914264723	37956.00991426472	440.2117647058823	146177.97246836315
34	III07	2015	434.5252919784314	43452.52919784314	504.69803921568626	146177.97246836315
34	III07	2016	397.6366570509805	39763.66570509805	461.9843137254902	146177.97246836315
34	III07	2017	530.9172758571078	53091.72758571078	617.1411764705881	146177.97246836315
34	III07	2018	542.4861129872544	54248.61129872544	629.5254901960784	146177.97246836315
34	III07	2019	402.10119497181387	40210.11949718139	467.0039215686274	146177.97246836315
34	III07	2020	428.94796447573526	42894.79644757353	498.74509803921575	146177.97246836315
35	III09	2001	267.8200058007353	26782.00058007353	305.5960784313725	67426.37878778628
35	III09	2002	252.67772220367655	25267.772220367657	288.46666666666664	67426.37878778628
35	III09	2003	243.6357738257353	24363.57738257353	277.57254901960783	67426.37878778628
35	III09	2004	238.28291298063726	23828.291298063727	271.25098039215686	67426.37878778628
35	III09	2005	289.56356038725477	28956.356038725477	329.80392156862746	67426.37878778628
35	III09	2006	271.14289142671583	27114.289142671583	309.6196078431372	67426.37878778628
35	III09	2007	285.0378751095591	28503.78751095591	325.2980392156863	67426.37878778628
35	III09	2008	281.8798313473038	28187.98313473038	321.2	67426.37878778628
35	III09	2009	245.23841225147055	24523.841225147055	279.5019607843137	67426.37878778628
35	III09	2010	317.76674580759794	31776.674580759794	362.41960784313727	67426.37878778628
35	III09	2011	339.0665925745094	33906.65925745094	385.67058823529413	67426.37878778628
35	III09	2012	403.0491855617641	40304.91855617641	459.0823529411765	67426.37878778628
35	III09	2013	266.3630420789215	26636.304207892153	302.65098039215684	67426.37878778628
35	III09	2014	290.2076868041666	29020.76868041666	330.3450980392157	67426.37878778628
35	III09	2015	283.5303019433825	28353.030194338247	323.4666666666667	67426.37878778628
35	III09	2016	242.3449660737745	24234.49660737745	276.09411764705885	67426.37878778628
35	III09	2017	322.8218508720585	32282.185087205853	368.09411764705885	67426.37878778628
35	III09	2018	362.17299454828435	36217.29945482843	412.8941176470588	67426.37878778628
35	III09	2019	314.39867989240184	31439.867989240185	358.12549019607843	67426.37878778628
35	III09	2020	236.50674365245084	23650.674365245082	268.91372549019616	67426.37878778628
