eco_id,year,pixel_count,area_hectares,cumulative_area,moving_avg_5yr,normalized_area,z_score_area,annual_change_rate,annual_change
18,2012,268359.8667,24152.388,272139.7161,31492.70365,0.448337071,0.006670819,-44.33310186,-19234.95494
18,2013,231214.6824,20809.32141,292949.0375,28253.22339,0.37441826,-0.319160349,-13.84155715,-3343.066588
18,2014,264331.5451,23789.83906,316738.8766,27378.02033,0.440320723,-0.028664925,14.32299299,2980.517647
18,2015,276062.3412,24845.61071,341584.4873,27396.90042,0.463664974,0.074235601,4.437910002,1055.771647
18,2016,232235.0902,20901.15812,362485.6454,22899.66346,0.376448869,-0.310209507,-15.87585282,-3944.452588
18,2017,245878.2941,22129.04647,384614.6919,22494.99515,0.403598806,-0.190533669,5.874738357,1227.888353
18,2018,266687.9059,24001.91153,408616.6034,23133.51318,0.445009874,-0.007995333,8.463378941,1872.865059
18,2019,233733.2275,21035.99047,429652.5939,22582.74346,0.379430158,-0.297068105,-12.35702021,-2965.921059
18,2020,282487.2627,25423.85365,455076.4475,22698.39205,0.476450549,0.130593907,20.85883801,4387.863176
18,2021,173140.302,15582.62718,470659.0747,21634.68586,0.258850409,-0.828578825,-38.70863405,-9841.226471
18,2022,194196.0157,17477.64141,488136.7161,20704.40485,0.300751219,-0.643881726,12.16107023,1895.014235
18,2023,453066.1216,40775.95094,528912.6671,24059.21273,0.815901992,1.626882318,133.3035104,23298.30953
18,2024,545577.8157,49102.00341,578014.6705,29672.41532,1,2.438378987,20.41902709,8326.052471
19,2001,67266.11373,6053.950235,6053.950235,6053.950235,0.122300133,-1.051432542,,
19,2002,11407,1026.63,7080.580235,3540.290118,0,-1.571333165,-83.04198151,-5027.320235
19,2003,30506.75294,2745.607765,9826.188,3275.396,0.041817748,-1.393564977,167.4388791,1718.977765
19,2004,86311.53333,7768.038,17594.226,4398.5565,0.163998921,-0.874170053,182.9259918,5022.430235
19,2005,58423.45098,5258.110588,22852.33659,4570.467318,0.10293966,-1.133734346,-32.31095692,-2509.927412
19,2006,93970.92157,8457.382941,31309.71953,5051.153859,0.180768686,-0.802881404,60.84452389,3199.272353
19,2007,99557.4549,8960.170941,40269.89047,6637.862047,0.193000061,-0.750885553,5.944959611,502.788
19,2008,193009.498,17370.85482,57640.74529,9562.911459,0.397607626,0.118905825,93.86744893,8410.683882
19,2009,126249.698,11362.47282,69003.21812,10281.79842,0.251441104,-0.50245136,-34.58886774,-6008.382
19,2010,185438.2588,16689.44329,85692.66141,12568.06496,0.381030859,0.048437611,46.88214048,5326.970471
19,2011,253665.8431,22829.92588,108522.5873,15442.57355,0.530411006,0.683455986,36.79261483,6140.482588
19,2012,191101.3412,17199.12071,125721.708,17090.36351,0.393429833,0.101145931,-24.66414129,-5630.805176
19,2013,139013.1529,12511.18376,138232.8918,16118.42929,0.279385912,-0.383657349,-27.25684075,-4687.936941
19,2014,168421.5333,15157.938,153390.8298,16877.52233,0.343773773,-0.109943101,21.15510638,2646.754235
19,2015,215853.5804,19426.82224,172817.652,17424.99812,0.447623356,0.331523819,28.16269756,4268.884235
19,2016,267599.4275,24083.94847,196901.6005,17675.80264,0.560917741,0.813140808,23.97266099,4657.126235
19,2017,220941.2627,19884.71365,216786.3141,18212.92122,0.458762527,0.378876686,-17.43582382,-4199.234824
19,2018,212496.8392,19124.71553,235911.0296,19535.62758,0.440273975,0.300281436,-3.822021937,-759.9981176
19,2019,201511.698,18136.05282,254047.0825,20131.25054,0.416222676,0.198038822,-5.169555094,-988.6627059
19,2020,243353.6667,21901.83,275948.9125,20626.25209,0.507833122,0.587476895,20.76403952,3765.777176
19,2021,203502.4078,18315.21671,294264.1292,19472.50574,0.420581214,0.216567066,-16.37586126,-3586.613294
19,2022,174698.4471,15722.86024,309986.9894,18640.13506,0.357516694,-0.051521634,-14.15411301,-2592.356471
19,2023,413171.8627,37185.46765,347172.4571,22252.28548,0.879639736,2.168035199,136.5057444,21462.60741
19,2024,468144.9647,42133.04682,389305.5039,27051.68428,1,2.679689397,13.30514174,4947.579176
20,2001,20281.02353,1825.292118,1825.292118,1825.292118,0.091477538,-0.965657111,,
20,2002,3158,284.22,2109.512118,1054.756059,0,-1.364530031,-84.42879377,-1541.072118
20,2003,11866,1067.94,3177.452118,1059.150706,0.046521364,-1.161681195,275.7441419,783.72
20,2004,21487.71765,1933.894588,5111.346706,1277.836676,0.097924145,-0.93754773,81.0864457,865.9545882
20,2005,26342.97647,2370.867882,7482.214588,1496.442918,0.123862738,-0.824446719,22.59550737,436.9732941
20,2006,25347.67059,2281.290353,9763.504941,1587.642565,0.118545445,-0.84763191,-3.778259011,-89.57752941
20,2007,22773.1098,2049.579882,11813.08482,1940.714541,0.104791187,-0.907605113,-10.15699165,-231.7104706
20,2008,28040.00784,2523.600706,14336.68553,2231.846682,0.132928908,-0.784915158,23.12770669,474.0208235
20,2009,48985.61961,4408.705765,18745.39129,2726.808918,0.24482813,-0.296996812,74.69902249,1885.105059
20,2010,115040.4039,10353.63635,29099.02765,4323.362612,0.59771727,1.24171886,134.8452563,5944.930588
20,2011,96448.84314,8680.395882,37779.42353,5603.183718,0.498394261,0.808637044,-16.16089665,-1673.240471
20,2012,84592.07843,7613.287059,45392.71059,6715.925153,0.43505103,0.53243919,-12.29331977,-1067.108824
20,2013,86012.60392,7741.134353,53133.84494,7759.431882,0.442640003,0.565529675,1.679265383,127.8472941
20,2014,57823.49412,5204.114471,58337.95941,7918.513624,0.292043331,-0.09112261,-32.7732315,-2537.019882
20,2015,88533.1098,7967.979882,66305.93929,7441.382329,0.45610548,0.624243694,53.10923554,2763.865412
20,2016,61355.58431,5522.002588,71827.94188,6809.703671,0.310913066,-0.008844201,-30.69758371,-2445.977294
20,2017,57669.33725,5190.240353,77018.18224,6325.094329,0.291219768,-0.094713623,-6.008005791,-331.7622353
20,2018,39539.01176,3558.511059,80576.69329,5488.569671,0.194360849,-0.517051176,-31.43841485,-1631.729294
20,2019,58522.13725,5266.992353,85843.68565,5501.145247,0.295775741,-0.074848041,48.01112785,1708.481294
20,2020,89677.6549,8070.988941,93914.67459,5521.747059,0.462220064,0.650905343,53.23714941,2803.996588
20,2021,84107.55686,7569.680118,101484.3547,5931.282565,0.432462536,0.521152484,-6.211244089,-501.3088235
20,2022,45141.06667,4062.696,105547.0507,5705.773694,0.224289103,-0.386553896,-46.3293569,-3506.984118
20,2023,118560.2392,10670.42153,116217.4722,7128.155788,0.616521535,1.323711796,162.6438584,6607.725529
20,2024,190340.8196,17130.67376,133348.146,9500.892071,1,2.995807241,60.54355226,6460.252235
21,2001,25364.85098,2282.836588,2282.836588,2282.836588,0.117051935,-0.321677255,,
21,2002,754,67.86,2350.696588,1175.348294,0,-0.849470375,-97.0273825,-2214.976588
21,2003,2703,243.27,2593.966588,864.6555294,0.00926966,-0.807673007,258.4880637,175.41
21,2004,4431,398.79,2992.756588,748.1891471,0.01748822,-0.770615105,63.92896781,155.52
21,2005,21641.63137,1947.746824,4940.503412,988.1006824,0.09934389,-0.401523729,388.4141587,1548.956824
21,2006,12212.91765,1099.162588,6039.666,751.3658824,0.054499882,-0.603727637,-43.56748141,-848.5842353
21,2007,33777.05882,3039.935294,9079.601294,1345.780941,0.157061328,-0.14127287,176.5683009,1940.772706
21,2008,11149.69412,1003.472471,10083.07376,1497.821435,0.049443073,-0.626529046,-66.99033455,-2036.462824
21,2009,30345,2731.05,12814.12376,1964.273435,0.140738076,-0.214875243,172.1599326,1727.577529
21,2010,107038.3765,9633.453882,22447.57765,3501.414847,0.505500274,1.42985604,252.7381001,6902.403882
21,2011,59475.43529,5352.789176,27800.36682,4352.140165,0.279285655,0.409842828,-44.43540975,-4280.664706
21,2012,18403,1656.27,29456.63682,4075.407106,0.0839406,-0.470977945,-69.05781369,-3696.519176
21,2013,21364.54902,1922.809412,31379.44624,4259.274494,0.098026055,-0.407465912,16.09275129,266.5394118
21,2014,22868.74118,2058.186706,33437.63294,4124.701835,0.10518016,-0.375207691,7.040598683,135.3772941
21,2015,51228.1451,4610.533059,38048.166,3120.117671,0.240060628,0.232975192,124.0094665,2552.346353
21,2016,32408.54902,2916.769412,40964.93541,2632.913718,0.150552544,-0.170621309,-36.73682903,-1693.763647
21,2017,31184.56078,2806.610471,43771.54588,2862.981812,0.14473112,-0.196870404,-3.77674494,-110.1589412
21,2018,22261.72941,2003.555647,45775.10153,2879.131059,0.102293145,-0.388225389,-28.61297754,-803.0548235
21,2019,11220.02353,1009.802118,46784.90365,2669.454141,0.049777568,-0.625020793,-49.59949732,-993.7535294
21,2020,41639.95686,3747.596118,50532.49976,2496.866753,0.194458142,0.027351267,271.1218319,2737.794
21,2021,43293.72157,3896.434941,54428.93471,2692.799859,0.202323631,0.062817153,3.971581218,148.8388235
21,2022,30534.57647,2748.111882,57177.04659,2681.100141,0.141639722,-0.210809672,-29.47112107,-1148.323059
21,2023,122439.451,11019.55059,68196.59718,4484.299129,0.578749492,1.760140481,300.9862429,8271.438706
21,2024,211009.8235,18990.88412,87187.48129,8080.515529,1,3.659580422,72.33810005,7971.333529
22,2001,419906.9373,37791.62435,37791.62435,37791.62435,0.315603813,0.501149705,,
22,2002,49872.03529,4488.483176,42280.10753,21140.05376,0.008421554,-0.768332136,-88.12307422,-33303.14118
22,2003,149979.9255,13498.19329,55778.30082,18592.76694,0.09152552,-0.424891158,200.7295062,9009.710118
22,2004,135494.9176,12194.54259,67972.84341,16993.21085,0.079500877,-0.474584996,-9.657964421,-1303.650706
22,2005,232273.2039,20904.58835,88877.43176,17775.48635,0.159840792,-0.142566917,71.42576855,8710.045765
22,2006,201174.0941,18105.66847,106983.1002,13838.29518,0.134024052,-0.249258894,-13.38902175,-2798.919882
22,2007,111644.7412,10048.02671,117031.1269,14950.20388,0.059701796,-0.556407996,-44.50342045,-8057.641765
22,2008,68525.76863,6167.319176,123198.4461,13484.02906,0.023906839,-0.704336617,-38.62158853,-3880.707529
22,2009,142896.9882,12860.72894,136059.1751,13617.26633,0.085645662,-0.44919065,108.5302961,6693.409765
22,2010,499745.8863,44977.12976,181036.3048,18431.77461,0.381881639,0.775053857,249.724576,32116.40082
22,2011,150105.8706,13509.52835,194545.8332,17512.54659,0.091630072,-0.424459077,-69.96356054,-31467.60141
22,2012,748256.051,67343.04459,261888.8778,28971.55016,0.588180865,1.627619763,398.4855343,53833.51624
22,2013,225371.9333,20283.474,282172.3518,31794.78113,0.154111744,-0.166243164,-69.88037276,-47059.57059
22,2014,313072.4078,28176.51671,310348.8685,34857.93868,0.226915768,0.134631589,38.91366294,7893.042706
22,2015,116946.9294,10525.22365,320874.0921,27967.55746,0.064103376,-0.538217734,-62.64540519,-17651.29306
22,2016,65958.1098,5936.229882,326810.322,26452.89776,0.021775312,-0.713145505,-43.59996441,-4588.993765
22,2017,73265.85098,6593.926588,333404.2486,14303.07416,0.02784179,-0.688074776,11.07936719,657.6967059
22,2018,39727.3451,3575.461059,336979.7096,10961.47158,0,-0.80313561,-45.77645033,-3018.465529
22,2019,169971.7059,15297.45353,352277.1632,8385.658941,0.108121577,-0.356305189,327.8456198,11721.99247
22,2020,340697.8745,30662.80871,382939.9719,12413.17595,0.249848884,0.229406509,100.4438755,15365.35518
22,2021,203484.6118,18313.61506,401253.5869,14888.65299,0.135942115,-0.241332182,-40.27417633,-12349.19365
22,2022,58008.97647,5220.807882,406474.3948,14614.02925,0.015176387,-0.740416664,-71.49220476,-13092.80718
22,2023,1244337.608,111990.3847,518464.7795,36297.01398,1,3.32953092,2045.077682,106769.5768
22,2024,811183.9176,73006.55259,591471.3321,47838.83379,0.640420057,1.843506923,-34.80998143,-38983.83212
23,2001,101135.4,9102.186,9102.186,9102.186,0.117256368,-0.961372971,,
23,2002,22686.87843,2041.819059,11144.00506,5572.002529,0,-1.514755614,-77.56781658,-7060.366941
23,2003,55870.98824,5028.388941,16172.394,5390.798,0.04960002,-1.280672039,146.2700561,2986.569882
23,2004,163014.9255,14671.34329,30843.73729,7710.934324,0.209747193,-0.524869457,191.7702562,9642.954353
23,2005,105565.7098,9500.913882,40344.65118,8068.930235,0.123878317,-0.930121183,-35.24169061,-5170.429412
23,2006,150417.0667,13537.536,53882.18718,8956.000235,0.190917276,-0.61373584,42.48667199,4036.622118
23,2007,182583.6471,16432.52824,70314.71541,11834.14207,0.238996402,-0.386830005,21.38492733,2894.992235
23,2008,354711.298,31924.01682,102238.7322,17213.26765,0.496274205,0.827373303,94.27331185,15491.48859
23,2009,204907.0902,18441.63812,120680.3704,17967.32661,0.272363071,-0.229358511,-42.23271395,-13482.37871
23,2010,210513.8,18946.242,139626.6124,19856.39224,0.280743375,-0.189808296,2.736220498,504.6038824
23,2011,347357.349,31262.16141,170888.7738,23401.31732,0.485282317,0.775497911,65.0045503,12315.91941
23,2012,235100.5961,21159.05365,192047.8274,24346.6224,0.31749306,-0.016370914,-32.31736805,-10103.10776
23,2013,178029.3804,16022.64424,208070.4716,21166.34788,0.232189177,-0.418956196,-24.27523224,-5136.409412
23,2014,224949.302,20245.43718,228315.9088,21527.10769,0.302320003,-0.087979019,26.35515636,4222.792941
23,2015,391119.4941,35200.75447,263516.6633,24778.01019,0.55069324,1.084199861,73.87006348,14955.31729
23,2016,338880.9686,30499.28718,294015.9505,24625.43534,0.47261274,0.715704793,-13.3561549,-4701.467294
23,2017,338101.2275,30429.11047,324445.0609,26479.44671,0.471447267,0.710204431,-0.230092938,-70.17670588
23,2018,278174.298,25035.68682,349480.7478,28282.05522,0.381874972,0.287474698,-17.72455246,-5393.423647
23,2019,230800.7686,20772.06918,370252.8169,28387.38162,0.311066142,-0.046702268,-17.03016049,-4263.617647
23,2020,259903.9686,23391.35718,393644.1741,26025.50216,0.354566459,0.158594217,12.60966338,2619.288
23,2021,146811.651,13213.04859,406857.2227,22568.25445,0.18552829,-0.639168754,-43.51311688,-10178.30859
23,2022,103524.1725,9317.175529,416174.3982,18345.86746,0.120826847,-0.944522363,-29.48504301,-3895.873059
23,2023,382231.7255,34400.85529,450575.2535,20218.90115,0.537408765,1.021504773,269.2197832,25083.67976
23,2024,691721.0863,62254.89776,512830.1513,28515.46687,1,3.20466944,80.96904054,27854.04247
24,2001,25110,2259.9,2259.9,2259.9,0.467230576,1.048279467,,
24,2002,4390,395.1,2655,1327.5,0.05611006,-0.507016768,-82.51692553,-1864.8
24,2003,1562.117647,140.5905882,2795.590588,931.8635294,0,-0.719284855,-64.41645451,-254.5094118
24,2004,10387.41961,934.8677647,3730.458353,932.6145882,0.175109203,-0.056835101,564.9575739,794.2771765
24,2005,19756.04706,1778.044235,5508.502588,1101.700518,0.360998921,0.646398055,90.19205736,843.1764706
24,2006,8764.486275,788.8037647,6297.306353,807.4812706,0.142907409,-0.178656631,-55.63643755,-989.2404706
24,2007,2885,259.65,6556.956353,780.3912706,0.026248266,-0.61998592,-67.08306785,-529.1537647
24,2008,6200,558,7114.956353,863.8731529,0.09202358,-0.371153535,114.9046794,298.35
24,2009,30093.32157,2708.398941,9823.355294,1218.579388,0.566108266,1.422340339,385.3761543,2150.398941
24,2010,42751,3847.59,13670.94529,1632.488541,0.817258425,2.372458081,42.06142018,1139.191059
24,2011,7368.447059,663.1602353,14334.10553,1607.359835,0.115207584,-0.283446908,-82.7642697,-3184.429765
24,2012,7162,644.58,14978.68553,1684.345835,0.111111319,-0.298943353,-2.801771624,-18.58023529
24,2013,5992.439216,539.3195294,15518.00506,1680.609741,0.087905217,-0.386733579,-16.33008635,-105.2604706
24,2014,4882.572549,439.4315294,15957.43659,1226.816259,0.065883549,-0.470043012,-18.52111681,-99.888
24,2015,4670.431373,420.3388235,16377.77541,541.3660235,0.061674302,-0.485966871,-4.344864809,-19.09270588
24,2016,4845.266667,436.074,16813.84941,495.9487765,0.065143336,-0.472843287,3.743450662,15.73517647
24,2017,5748.368627,517.3531765,17331.20259,470.5034118,0.083062435,-0.405054142,18.63884948,81.27917647
24,2018,2857,257.13,17588.33259,414.0655059,0.025692698,-0.622087672,-50.29894245,-260.2231765
24,2019,2832,254.88,17843.21259,377.1552,0.025196655,-0.623964236,-0.875043752,-2.25
24,2020,2468.133333,222.132,18065.34459,337.5138353,0.017976913,-0.651276999,-12.84839925,-32.748
24,2021,3263.760784,293.7384706,18359.08306,309.0467294,0.033763533,-0.591555166,32.23599958,71.60647059
24,2022,3232.368627,290.9131765,18649.99624,263.7587294,0.033140659,-0.593911542,-0.961840004,-2.825294118
24,2023,8287,745.83,19395.82624,361.4987294,0.133433258,-0.214497973,156.3754619,454.9168235
24,2024,51960.96471,4676.486824,24072.31306,1245.820094,1,3.063781606,527.0177954,3930.656824
25,2001,238202.5137,21438.22623,21438.22623,21438.22623,0.175019472,-0.162271247,,
25,2002,69416.32549,6247.469294,27685.69553,13842.84776,0,-0.86912168,-70.85827332,-15190.75694
25,2003,138032.4039,12422.91635,40108.61188,13369.53729,0.071150074,-0.581768164,98.84717741,6175.447057
25,2004,230585.4588,20752.69129,60861.30317,15215.32579,0.167121119,-0.194170294,67.05168662,8329.774941
25,2005,192956.1647,17366.05482,78227.35799,15645.4716,0.128102173,-0.351755954,-16.31902302,-3386.636469
25,2006,176968.4471,15927.16024,94154.51823,14543.2584,0.111524028,-0.418710041,-8.285673394,-1438.894584
25,2007,140521.5059,12646.93553,106801.4538,15823.15165,0.073731099,-0.57134419,-20.5951636,-3280.224708
25,2008,133673.0745,12030.57671,118832.0305,15744.68372,0.066629755,-0.60002436,-4.873582414,-616.358826
25,2009,188712.3529,16984.11176,135816.1422,14990.96781,0.123701637,-0.369528381,41.17454364,4953.535056
25,2010,274303.3569,24687.30212,160503.4444,16455.21727,0.212453522,-0.011086503,45.35527361,7703.19036
25,2011,276822.6824,24914.04142,185417.4858,18252.59351,0.215065886,-0.000535958,0.918445012,226.739295
25,2012,300988.8039,27088.99235,212506.4781,21141.00487,0.240124464,0.100668019,8.729819858,2174.950935
25,2013,145450.5804,13090.55224,225597.0304,21352.99998,0.078842205,-0.550701989,-51.67575055,-13998.44012
25,2014,155825.3294,14024.27965,239621.31,20761.03355,0.089600094,-0.507254145,7.132834377,933.72741
25,2015,291841.0275,26265.69248,265887.0025,21076.71162,0.23063886,0.062358547,87.28728418,12241.41283
25,2016,210603.8745,18954.34871,284841.3512,19884.77308,0.146401614,-0.277850077,-27.83609751,-7311.34377
25,2017,213754.3647,19237.89282,304079.244,18314.55318,0.149668452,-0.264656311,1.495931738,283.544118
25,2018,229141.0745,20622.69671,324701.9407,19820.98207,0.165623394,-0.200219152,7.198313738,1384.803882
25,2019,299248.1059,26932.32953,351634.2702,22402.59205,0.238319482,0.093378245,30.59557591,6309.632826
25,2020,473267.8784,42594.10906,394228.3793,25668.27536,0.418765815,0.822146119,58.15233883,15661.77953
25,2021,168016.8667,15121.518,409349.8973,24901.70922,0.102241865,-0.456197874,-64.49856955,-27472.59105
25,2022,94272.57255,8484.53153,417834.4288,22751.03696,0.02577419,-0.765027565,-43.89100666,-6636.986474
25,2023,970409.5961,87336.86365,505171.2925,36093.87035,0.934267006,2.90409869,929.365774,78852.33212
25,2024,1033801.522,93042.13698,598213.4295,49315.83184,1,3.169574265,6.532491657,5705.273331
26,2001,23640.48627,2127.643765,2127.643765,2127.643765,1,2.815781143,,
26,2002,4529.352941,407.6417647,2535.285529,1267.642765,0.019839183,-1.048954387,-80.84069469,-1720.002
26,2003,12161.23137,1094.510824,3629.796353,1209.932118,0.411258575,0.494396874,168.4982056,686.8690588
26,2004,13535.60392,1218.204353,4848.000706,1212.000176,0.481746604,0.772328399,11.30126142,123.6935294
26,2005,12131.29412,1091.816471,5939.817176,1187.963435,0.409723171,0.488342834,-10.37493275,-126.3878824
26,2006,18274.19216,1644.677294,7584.494471,1091.370141,0.724776593,1.73058608,50.63679093,552.8608235
26,2007,14423.32157,1298.098941,8882.593412,1269.461576,0.527275357,0.951846477,-21.0727268,-346.5783529
26,2008,6464.741176,581.8267059,9464.420118,1166.924753,0.119100262,-0.657571859,-55.17855478,-716.2722353
26,2009,8138.6,732.474,10196.89412,1069.778682,0.204948171,-0.319076933,25.89212434,150.6472941
26,2010,7540.682353,678.6614118,10875.55553,987.1476706,0.174282514,-0.439990409,-7.346689198,-53.81258824
26,2011,14043.58039,1263.922235,12139.47776,910.9966588,0.507799409,0.875053584,86.23752778,585.2608235
26,2012,4142.529412,372.8276471,12512.30541,725.9424,0,-1.127179504,-70.50232707,-891.0945882
26,2013,5129.811765,461.6830588,12973.98847,701.9136706,0.05063517,-0.927527023,23.8328387,88.85541176
26,2014,5620.619608,505.8557647,13479.84424,656.5900235,0.07580744,-0.828273751,9.56775542,44.17270588
26,2015,5892.478431,530.3230588,14010.16729,626.9223529,0.089750379,-0.773297291,4.836812353,24.46729412
26,2016,6876.670588,618.9003529,14629.06765,497.9179765,0.14022706,-0.574269723,16.70251607,88.57729412
26,2017,8416.537255,757.4883529,15386.556,574.8501176,0.219202857,-0.262871266,22.39261932,138.588
26,2018,9435.87451,849.2287059,16235.78471,652.3592471,0.27148204,-0.056736505,12.1111239,91.74035294
26,2019,6895.631373,620.6068235,16856.39153,675.3094588,0.14119951,-0.570435391,-26.9211204,-228.6218824
26,2020,12906.12941,1161.551647,18017.94318,801.5551765,0.449462478,0.645033358,87.16385367,540.9448235
26,2021,5235.772549,471.2195294,18489.16271,772.0190118,0.056069625,-0.906099177,-59.43189176,-690.3321176
26,2022,4506.768627,405.6091765,18894.77188,701.6431765,0.018680891,-1.053521484,-13.9235216,-65.61035294
26,2023,8680.94902,781.2854118,19676.05729,688.0545176,0.232763855,-0.209400783,92.6202505,375.6762353
