eco_id,year,pixel_count,area_hectares,cumulative_area,moving_avg_5yr,normalized_area,z_score_area,annual_change_rate,annual_change
26,2024,14571.62353,1311.446118,20987.50341,826.2223765,0.534881382,0.981836737,67.85749457,530.1607059
27,2001,4063.592157,365.7232941,365.7232941,365.7232941,0.039039976,-0.22033739,,
27,2002,456,41.04,406.7632941,203.3816471,0,-0.400533153,-88.77840141,-324.6832941
27,2003,801,72.09,478.8532941,159.6177647,0.003733457,-0.383300734,75.65789474,31.05
27,2004,5534.360784,498.0924706,976.9457647,244.2364412,0.054956069,-0.14687391,590.9314337,426.0024706
27,2005,21455.8549,1931.026941,2907.972706,581.5945412,0.227252359,0.648389427,287.6844271,1432.934471
27,2006,2048.458824,184.3612941,3092.334,545.3221412,0.017232977,-0.320991364,-90.45268141,-1746.665647
27,2007,1444,129.96,3222.294,563.1061412,0.010691756,-0.351183502,-29.50798017,-54.40129412
27,2008,3662,329.58,3551.874,614.6041412,0.0346941,-0.240396532,153.601108,199.62
27,2009,40618.52549,3655.667294,7207.541294,1246.119106,0.434623416,1.605546415,1009.189664,3326.087294
27,2010,92863.64314,8357.727882,15565.26918,2531.459294,1,4.215139854,128.6238656,4702.060588
27,2011,1333,119.97,15685.23918,2518.581035,0.009490557,-0.356727845,-98.56456202,-8237.757882
27,2012,1364,122.76,15807.99918,2517.141035,0.009826027,-0.355179425,2.325581395,2.79
27,2013,1038,93.42,15901.41918,2469.909035,0.00629818,-0.371462812,-23.90029326,-29.34
27,2014,1436,129.24,16030.65918,1764.623576,0.010605183,-0.351583094,38.34296724,35.82
27,2015,1679,151.11,16181.76918,123.3,0.013234836,-0.339445477,16.92200557,21.87
27,2016,1374,123.66,16305.42918,124.038,0.009934243,-0.354679934,-18.16557475,-27.45
27,2017,2660,239.4,16544.82918,147.366,0.023850841,-0.29044547,93.59534207,115.74
27,2018,1460,131.4,16676.22918,154.962,0.010864902,-0.350384317,-45.11278195,-108
27,2019,952,85.68,16761.90918,146.25,0.005367521,-0.375758429,-34.79452055,-45.72
27,2020,1361,122.49,16884.39918,140.526,0.009793562,-0.355329272,42.96218487,36.81
27,2021,1473,132.57,17016.96918,142.308,0.011005583,-0.34973498,8.229243204,10.08
27,2022,1101,99.09,17116.05918,114.246,0.006979942,-0.368316022,-25.25458248,-33.48
27,2023,2949,265.41,17381.46918,141.048,0.026978288,-0.276010197,167.8474114,166.32
27,2024,10268.62745,924.1764706,18305.64565,308.7472941,0.106188483,0.089598162,248.2071024,658.7664706
28,2001,78964.81176,7106.833059,7106.833059,7106.833059,0.207751747,0.111930176,,
28,2002,9705.72549,873.5152941,7980.348353,3990.174176,0,-0.900532806,-87.70879678,-6233.317765
28,2003,29190.9098,2627.181882,10607.53024,3535.843412,0.058448375,-0.615688912,200.759689,1753.666588
28,2004,51598.77255,4643.889529,15251.41976,3812.854941,0.12566371,-0.288119884,76.76315297,2016.707647
28,2005,51443.21961,4629.889765,19881.30953,3976.261906,0.125197108,-0.290393833,-0.30146636,-13.99976471
28,2006,42669.69804,3840.272824,23721.58235,3322.949859,0.098879775,-0.418649435,-17.05476764,-789.6169412
28,2007,25770.18824,2319.316941,26040.89929,3612.110188,0.048187471,-0.665694682,-39.60541223,-1520.955882
28,2008,20870.31765,1878.328588,27919.22788,3462.339529,0.033489664,-0.737323372,-19.01371672,-440.9883529
28,2009,35661.23137,3209.510824,31128.73871,3175.463788,0.077856957,-0.521102607,70.87057311,1331.182235
28,2010,103510.3647,9315.932824,40444.67153,4112.6724,0.281379364,0.470748998,190.260209,6106.422
28,2011,45871.57647,4128.441882,44573.11341,4170.306212,0.108484231,-0.37184282,-55.68407415,-5187.490941
28,2012,82229.68235,7400.671412,51973.78482,5186.577106,0.217545156,0.159657641,79.26064173,3272.229529
28,2013,41432.31373,3728.908235,55702.69306,5556.693035,0.095168078,-0.43673812,-49.61391977,-3671.763176
28,2014,46165.04706,4154.854235,59857.54729,5745.761718,0.109364535,-0.367552724,11.42280724,425.946
28,2015,67653.45098,6088.810588,65946.35788,5100.337271,0.173821831,-0.053424793,46.5469122,1933.956353
28,2016,62397.96471,5615.816824,71562.17471,5397.812259,0.158057308,-0.130252045,-7.768245667,-472.9937647
28,2017,60796.07843,5471.647059,77033.82176,5012.007388,0.153252239,-0.153669197,-2.567209174,-144.1697647
28,2018,55227.3098,4970.457882,82004.27965,5260.317318,0.136547985,-0.235076163,-9.159749726,-501.1891765
28,2019,84911.13333,7642.002,89646.28165,5957.746871,0.225588521,0.198856395,53.74845097,2671.544118
28,2020,109551.6824,9859.651412,99505.93306,6711.915035,0.299501092,0.559063915,29.01922051,2217.649412
28,2021,49467.56471,4452.080824,103958.0139,6479.167835,0.119270871,-0.319274916,-54.84545409,-5407.570588
28,2022,28377.52157,2553.976941,106511.9908,5895.633812,0.05600851,-0.627579416,-42.6340841,-1898.103882
28,2023,184846.7882,16636.21094,123148.2018,8228.784424,0.525358674,1.659764365,551.3845397,14082.234
28,2024,343079.9922,30877.19929,154025.4011,12875.82388,1,3.972894238,85.60235503,14240.98835
29,2001,11854.18824,1066.876941,1066.876941,1066.876941,0.537311804,1.527768973,,
29,2002,1023,92.07,1158.946941,579.4734706,0,-0.837047896,-91.37013872,-974.8069412
29,2003,2765.019608,248.8517647,1407.798706,469.2662353,0.086417822,-0.456705752,170.2853967,156.7817647
29,2004,1500,135,1542.798706,385.6996765,0.023662938,-0.732902568,-45.75083678,-113.8517647
29,2005,3155.070588,283.9563529,1826.755059,365.3510118,0.105767407,-0.371544353,110.3380392,148.9563529
29,2006,1955,175.95,2002.705059,187.1656235,0.046234503,-0.633560589,-38.03625164,-108.0063529
29,2007,1478,133.02,2135.725059,195.3556235,0.022571565,-0.737705916,-24.39897698,-42.93
29,2008,1448.635294,130.3771765,2266.102235,171.6607059,0.021114846,-0.744117231,-1.986786596,-2.642823529
29,2009,1884.811765,169.6330588,2435.735294,178.5873176,0.042752616,-0.648885068,30.10947423,39.25588235
29,2010,6683.337255,601.5003529,3037.235647,242.0961176,0.280797079,0.398796292,254.5891096,431.8672941
29,2011,4272,384.48,3421.715647,283.8021176,0.161175857,-0.127680665,-36.07983801,-217.0203529
29,2012,2382,214.38,3636.095647,300.0741176,0.067417048,-0.540331962,-44.24157303,-170.1
29,2013,2464,221.76,3857.855647,318.3506824,0.071484891,-0.522428573,3.442485306,7.38
29,2014,4274.619608,384.7157647,4242.571412,361.3672235,0.161305811,-0.127108715,73.48293863,162.9557647
29,2015,5620.533333,505.848,4748.419412,342.2367529,0.228073677,0.166750039,31.48616366,121.1322353
29,2016,3792.564706,341.3308235,5089.750235,333.6069176,0.13739211,-0.2323577,-32.52304575,-164.5171765
29,2017,2742.827451,246.8544706,5336.604706,340.1018118,0.085316917,-0.461551054,-27.67882255,-94.47635294
29,2018,2969.980392,267.2982353,5603.902941,349.2094588,0.096585483,-0.41195584,8.281707298,20.44376471
29,2019,5979.670588,538.1703529,6142.073294,379.9003765,0.245889699,0.24516192,101.3370393,270.8721176
29,2020,10010.33333,900.93,7043.003294,458.9167765,0.445842153,1.12519272,67.40610015,362.7596471
29,2021,3987.52549,358.8772941,7401.880588,462.4260706,0.147063693,-0.189791128,-60.16590699,-542.0527059
29,2022,2478.976471,223.1078824,7624.988471,457.6767529,0.072227841,-0.5191587,-37.83170849,-135.7694118
29,2023,10659.88235,959.3894118,8584.377882,596.0949882,0.478064874,1.267011369,330.0114374,736.2815294
29,2024,21181.10588,1906.299529,10490.67741,869.7208235,1,3.564152397,98.69924621,946.9101176
30,2001,28.15686275,2.534117647,2.534117647,2.534117647,0.280409783,0.556649103,,
30,2003,10.74901961,0.967411765,3.501529412,1.750764706,0.100664075,-0.233915254,-61.82451252,-1.566705882
30,2005,13.05098039,1.174588235,4.676117647,1.558705882,0.124433107,-0.129373403,21.41554171,0.20717647
30,2006,4,0.36,5.036117647,1.259029412,0.030976676,-0.540417003,-69.35096153,-0.814588235
30,2007,1,0.09,5.126117647,1.025223529,0,-0.67665979,-75,-0.27
30,2008,3.11372549,0.280235294,5.406352941,0.574447059,0.021825397,-0.580666506,211.3725489,0.190235294
30,2009,4.203921569,0.378352941,5.784705882,0.456635294,0.033082281,-0.531156055,35.01259445,0.098117647
30,2010,26.23529412,2.361176471,8.145882353,0.693952941,0.260568513,0.469382481,524.0671646,1.98282353
30,2011,2,0.18,8.325882353,0.657952941,0.010325559,-0.631245528,-92.37668162,-2.181176471
30,2013,1,0.09,8.415882353,0.657952941,0,-0.67665979,-50,-0.09
30,2014,2.964705882,0.266823529,8.682705882,0.655270588,0.020286686,-0.587434122,196.4705878,0.176823529
30,2015,10.59215686,0.953294118,9.636,0.770258824,0.09904438,-0.24103906,257.275133,0.686470589
30,2016,9.341176471,0.840705882,10.47670588,0.466164706,0.086127308,-0.297851413,-11.81044065,-0.112588236
30,2017,5.992156863,0.539294118,11.016,0.538023529,0.051546809,-0.449944668,-35.85222495,-0.301411764
30,2018,9.003921569,0.810352941,11.82635294,0.682094118,0.082644963,-0.313167595,50.26177997,0.271058823
30,2019,29.32156863,2.638941176,14.46529412,1.156517647,0.292436022,0.609543362,225.6533101,1.828588235
30,2020,4.376470588,0.393882353,14.85917647,1.044635294,0.034863946,-0.523319869,-85.07422763,-2.245058823
30,2021,7.22745098,0.650470588,15.50964706,1.006588235,0.064301911,-0.393844697,65.14336909,0.256588235
30,2022,44.69019608,4.022117647,19.53176471,1.703152941,0.451125688,1.307498243,518.3396638,3.371647059
30,2023,19.02745098,1.712470588,21.24423529,1.88357647,0.186143505,0.142043601,-57.42365743,-2.309647059
30,2024,97.84705882,8.806235294,30.05047059,3.117035294,1,3.721577962,414.2415499,7.093764706
31,2001,18619.45882,1675.751294,1675.751294,1675.751294,0.053432851,-0.479410936,,
31,2002,2258,203.22,1878.971294,939.4856471,0.004904901,-0.666408538,-87.8729021,-1472.531294
31,2003,111906.3294,10071.56965,11950.54094,3983.513647,0.330120928,0.586778897,4855.993331,9868.349647
31,2004,2658,239.22,12189.76094,3047.440235,0.006091298,-0.661836877,-97.62479923,-9832.349647
31,2005,64284.45882,5785.601294,17975.36224,3595.072447,0.188874859,0.042501295,2318.52742,5546.381294
31,2006,337759.6549,30398.36894,48373.73118,9339.595976,1,3.168090908,425.4141687,24612.76765
31,2007,14790.07451,1331.106706,49704.83788,9565.173318,0.042074929,-0.523177552,-95.62112458,-29067.26224
31,2008,78763.6,7088.724,56793.56188,8968.604188,0.23181987,0.207985602,432.5436322,5757.617294
31,2009,58398.62353,5255.876118,62049.438,9971.935412,0.17141752,-0.024768812,-25.85582232,-1832.847882
31,2010,10468.18824,942.1369412,62991.57494,9003.242541,0.029256251,-0.572573048,-82.07459765,-4313.739176
31,2011,10669.41569,960.2474118,63951.82235,3115.618235,0.02985309,-0.570273188,1.922275818,18.11047059
31,2012,138629.1608,12476.62447,76428.44682,5344.721788,0.409380622,0.892198202,1199.313523,11516.37706
31,2013,291582.8745,26242.45871,102670.9055,9175.468729,0.863040056,2.640329461,110.3330013,13765.83424
31,2014,604.2862745,54.38576471,102725.2913,8135.170659,0,-0.685309083,-99.7927566,-26188.07294
31,2015,3983.380392,358.5042353,103083.7955,8018.444118,0.010022365,-0.646688903,559.1876334,304.1184706
31,2016,19024.27059,1712.184353,104795.9799,8168.831506,0.054633519,-0.474784281,377.5911089,1353.680118
31,2017,64463.10196,5801.679176,110597.6591,6833.842447,0.189404713,0.044543034,238.8466415,4089.494824
31,2018,93926.00392,8453.340353,119050.9994,3276.018776,0.276791433,0.381279022,45.70506393,2651.661176
31,2019,5817.541176,523.5787059,119574.5781,3369.857365,0.01546247,-0.625726,-93.80625074,-7929.761647
31,2020,21064.41961,1895.797765,121470.3759,3677.316071,0.060684584,-0.451467107,262.0845812,1372.219059
31,2021,6860.784314,617.4705882,122087.8465,3458.373318,0.018556721,-0.613802616,-67.42951175,-1278.327176
31,2022,65071.98039,5856.478235,127944.3247,3469.333129,0.191210641,0.051501999,848.4627036,5239.007647
31,2023,9051.219608,814.6097647,128758.9345,1941.587012,0.025053534,-0.588767798,-86.09045006,-5041.868471
31,2024,22924,2063.16,130822.0945,2249.503271,0.066200084,-0.43021368,153.2697359,1248.550235
32,2001,942477.4157,84822.96741,84822.96741,84822.96741,1,4.660317298,,
32,2002,32354.43529,2911.899176,87734.86659,43867.43329,0.033988846,-0.12137661,-96.56708641,-81911.06824
32,2003,43592.21569,3923.299412,91658.166,30552.722,0.045916708,-0.062334451,34.73335353,1011.400235
32,2004,48260.49804,4343.444824,96001.61082,24000.40271,0.050871657,-0.037807768,10.70898159,420.1454118
32,2005,91596.20784,8243.658706,104245.2695,20849.05391,0.096868494,0.18987366,89.79540528,3900.213882
32,2006,48005.30196,4320.477176,108565.7467,4748.555859,0.05060079,-0.039148542,-47.59029539,-3923.181529
32,2007,1536,138.24,108703.9867,4193.824024,0.001277934,-0.283293546,-96.80035343,-4182.237176
32,2008,10640,957.6,109661.5867,3600.684141,0.010940986,-0.235462052,592.7083333,819.36
32,2009,1597,143.73,109805.3167,2760.741176,0.00134268,-0.282973058,-84.9906015,-813.87
32,2010,1211,108.99,109914.3067,1133.807435,0.000932977,-0.285001063,-24.17031935,-34.74
32,2011,9750.772549,877.5695294,110791.8762,445.2259059,0.009997154,-0.240133963,705.1835301,768.5795294
32,2012,1603,144.27,110936.1462,446.4319059,0.001349049,-0.282941535,-83.56027697,-733.2995294
32,2013,728,65.52,111001.6662,268.0159059,0.000420317,-0.287538696,-54.58515284,-78.75
32,2014,3112,280.08,111281.7462,295.2859059,0.002950712,-0.275013402,327.4725275,214.56
32,2015,332,29.88,111311.6262,279.4639059,0,-0.28961924,-89.33161954,-250.2
32,2016,1188,106.92,111418.5462,125.334,0.000908565,-0.285121903,257.8313253,77.04
32,2017,573,51.57,111470.1162,106.794,0.000255799,-0.28835305,-51.76767677,-55.35
32,2018,3213.54902,289.2194118,111759.3356,151.5338824,0.003058497,-0.274479873,460.8287992,237.6494118
32,2019,4302.87451,387.2587059,112146.5944,172.9696235,0.004214715,-0.268756668,33.89789555,98.03929412
32,2020,13285.39216,1195.685294,113342.2796,406.1306824,0.013748825,-0.22156343,208.7562077,808.4265882
32,2021,7279,655.11,113997.3896,515.7686824,0.007373596,-0.253120406,-45.21049952,-540.5752941
32,2022,7042.827451,633.8544706,114631.2441,632.2255765,0.007122921,-0.254361232,-3.244574104,-21.25552941
32,2023,10922.26275,983.0036471,115614.2478,770.9824235,0.011240582,-0.233979073,55.08349198,349.1491765
32,2024,46356.45882,4172.081294,119786.3291,1527.946941,0.048850696,-0.047811397,324.4217513,3189.077647
33,2001,362216.9686,32599.52718,32599.52718,32599.52718,0.948320844,2.946478462,,
33,2002,28406.93333,2556.624,35156.15118,17578.07559,0.071185447,-0.256472032,-92.15748135,-30042.90318
33,2003,126547.2275,11389.25047,46545.40165,15515.13388,0.329063631,0.685196792,345.4800734,8832.626471
33,2004,381884.4235,34369.59812,80914.99976,20228.74994,1,3.135190238,201.7722563,22980.34765
33,2005,133407.251,12006.65259,92921.65235,18584.33047,0.347089361,0.751019606,-65.06606639,-22362.94553
33,2006,79257.96471,7133.216824,100054.8692,13491.0684,0.204804077,0.231450196,-40.58946262,-4873.435765
33,2007,10629.14118,956.6227059,101011.4919,13171.06814,0.02447166,-0.427052249,-86.58918228,-6176.594118
33,2008,15217,1369.53,102381.0219,11167.12405,0.03652694,-0.38303115,43.16302463,412.9072941
33,2009,7237,651.33,103032.3519,4423.470424,0.015558306,-0.459600283,-52.44134849,-718.2
33,2010,4335,390.15,103422.5019,2100.169906,0.00793287,-0.487445348,-40.09948874,-261.18
33,2011,7319.4,658.746,104081.2479,805.2757412,0.015774824,-0.458809644,68.84429066,268.596
33,2012,38834.05882,3495.065294,107576.3132,1312.964259,0.098584266,-0.156422414,430.5634181,2836.319294
33,2013,9910,891.9,108468.2132,1217.438259,0.02258201,-0.433952502,-74.48116344,-2603.165294
33,2014,4386,394.74,108862.9532,1166.120259,0.008066881,-0.486955997,-55.74167508,-497.16
33,2015,1316,118.44,108981.3932,1111.778259,0,-0.516413044,-69.99544004,-276.3
33,2016,1945,175.05,109156.4432,1015.039059,0.001652791,-0.510377708,47.79635258,56.61
33,2017,6329,569.61,109726.0532,429.948,0.013172401,-0.46831266,225.3984576,394.56
33,2018,3377,303.93,110029.9832,312.354,0.005415583,-0.496637482,-46.64243956,-265.68
33,2019,3635.294118,327.1764706,110357.1596,298.8412941,0.006094289,-0.494159117,7.648626522,23.24647059
33,2020,42006.12157,3780.550941,114137.7106,1031.263482,0.106919332,-0.125986061,1055.508198,3453.374471
33,2021,19256,1733.04,115870.7506,1342.861482,0.047140012,-0.344276422,-54.15906234,-2047.510941
33,2022,4189,377.01,116247.7606,1304.341482,0.007549234,-0.488846237,-78.24574159,-1356.03
33,2023,12325.36471,1109.282824,117357.0434,1465.412047,0.028928739,-0.410776765,194.2316712,732.2728235
33,2024,19304.8,1737.432,119094.4754,1747.463153,0.047268241,-0.34380818,56.62660263,628.1491765
34,2001,298265.3569,26843.88212,26843.88212,26843.88212,0.309466068,0.60894991,,
34,2002,26059.29804,2345.336824,29189.21894,14594.60947,0,-0.725739361,-91.26304901,-24498.54529
34,2003,35294,3176.46,32365.67894,10788.55965,0.010498763,-0.680459481,35.43726292,831.1231765
34,2004,37136,3342.24,35707.91894,8926.979735,0.012592899,-0.671427729,5.219017397,165.78
34,2005,66173.66667,5955.63,41663.54894,8332.709788,0.045605289,-0.529049333,78.19276892,2613.39
34,2006,114654.4039,10318.89635,51982.44529,5027.712635,0.100722149,-0.291337064,73.26288492,4363.266353
34,2007,154228.8039,13880.59235,65863.03765,7334.763741,0.145713557,-0.097294627,34.5162494,3561.696
34,2008,657295.4667,59156.592,125019.6296,18530.79014,0.717640805,2.369357585,326.1820425,45275.99965
34,2009,231970.8039,20877.37235,145897.002,22037.81661,0.234097009,0.283892382,-64.70829092,-38279.21965
34,2010,190053.5176,17104.81659,163001.8186,24267.65393,0.186442016,0.078362231,-18.07006984,-3772.555765
34,2011,100133.3647,9012.002824,172013.8214,24006.27522,0.084213446,-0.362537078,-47.31306953,-8092.813765
34,2012,231816.9686,20863.52718,192877.3486,25402.86219,0.233922116,0.283138092,131.5082184,11851.52435
34,2013,77749.58431,6997.462588,199874.8112,14971.03631,0.058765737,-0.472289931,-66.46078811,-13866.06459
34,2014,148001.5922,13320.14329,213194.9545,13459.59049,0.138633954,-0.127828086,90.35676327,6322.680706
34,2015,78097,7028.73,220223.6845,11444.37318,0.059160708,-0.470586471,-47.23232442,-6291.413294
34,2016,131229.3765,11810.64388,232034.3284,12004.10139,0.11956593,-0.210066139,68.03382521,4781.913882
34,2017,104486.6667,9403.8,241438.1284,9712.155953,0.089162635,-0.341191831,-20.37860007,-2406.843882
34,2018,185024.5608,16652.21047,258090.3388,11643.10553,0.180724687,0.053704093,77.07958985,7248.410471
34,2019,76777,6909.93,265000.2688,10361.06287,0.057660024,-0.477058737,-58.50442791,-9742.280471
34,2020,62931,5663.79,270664.0588,10088.07487,0.041918761,-0.544948877,-18.03404665,-1246.14
34,2021,51980,4678.2,275342.2588,8661.586094,0.02946877,-0.598644163,-17.40159858,-985.59
34,2022,26455,2380.95,277723.2088,7257.016094,0.000449866,-0.723799143,-49.10542516,-2297.25
34,2023,186250.5765,16762.55188,294485.7607,7279.084376,0.182118522,0.059715531,604.0278831,14381.60188
34,2024,905658.3451,81509.25106,375995.0118,22198.94859,1,3.587138227,386.2580091,64746.69918
35,2001,260576.4431,23451.87988,23451.87988,23451.87988,0.96351268,2.466167312,,
35,2002,30830.89412,2774.780471,26226.66035,13113.33018,0.061395768,-0.589719769,-88.16819596,-20677.09941
35,2003,15195,1367.55,27594.21035,9198.070118,0,-0.797695623,-50.71502,-1407.230471
35,2004,21139.16863,1902.525176,29496.73553,7374.183882,0.023340322,-0.718631161,39.11924072,534.9751765
35,2005,20832.15294,1874.893765,31371.62929,6274.325859,0.022134797,-0.722714833,-1.452354592,-27.63141176
35,2006,46631.45098,4196.830588,35568.45988,2423.316,0.1234381,-0.379553705,123.8436474,2321.936824
35,2007,51723.95686,4655.156118,40223.616,2799.391129,0.14343429,-0.311817364,10.92075364,458.3255294
35,2008,69835.95686,6285.236118,46508.85212,3782.928353,0.214552715,-0.070906378,35.01665591,1630.08
35,2009,93782.73725,8440.446353,54949.29847,5090.512588,0.308581938,0.247614077,34.29004408,2155.210235
35,2010,48171.5451,4335.439059,59284.73753,5582.621647,0.12948542,-0.359068635,-48.6349551,-4105.007294
35,2011,16827.02745,1514.432471,60799.17,5046.142024,0.006408305,-0.775987731,-65.06853285,-2821.006588
35,2012,35578,3202.02,64001.19,4755.5148,0.080035714,-0.526577655,111.4336599,1687.587529
35,2013,16571.18431,1491.406588,65492.59659,3796.748894,0.005403714,-0.779390747,-53.42294588,-1710.613412
35,2014,31491.1098,2834.199882,68326.79647,2675.4996,0.063988166,-0.58093812,90.03536022,1342.793294
35,2015,28286,2545.74,70872.53647,2317.559788,0.051403009,-0.623569865,-10.17782423,-288.4598824
35,2016,40439,3639.51,74512.04647,2742.575294,0.099122875,-0.461920615,42.96471753,1093.77
35,2017,79833.24706,7184.992235,81697.03871,3539.169741,0.253807989,0.062069386,97.41647187,3545.482235
35,2018,93394.43529,8405.499176,90102.53788,4921.988259,0.307057235,0.242449203,16.98689297,1220.506941
35,2019,117606,10584.54,100687.0779,6472.056282,0.402126158,0.564491602,25.92399068,2179.040824
35,2020,154984.7137,13948.62424,114635.7021,8752.633129,0.548897097,1.06167263,31.78299893,3364.084235
35,2021,20110,1809.9,116445.6021,8386.711129,0.019299197,-0.732320319,-87.0245268,-12138.72424
35,2022,35014.25882,3151.283294,119596.8854,7579.969341,0.077822133,-0.534076078,74.11366894,1341.383294
35,2023,205279.8745,18475.18871,138072.0741,9593.907247,0.746385646,1.730657656,486.2750817,15323.90541
35,2024,269868.8078,24288.19271,162360.2668,12334.63779,1,2.589766734,31.46384101,5813.004
